,bb_height,bb_width,block_num,cell_type,conf,content,filename,img_height,img_width,level,line_num,page_num,par_num,word_num,x1,x2,y1,y2
270,51.0,22.0,21.0,-1,89.0,6.96,photo-0.jpg,2448.0,3264.0,5.0,8.0,1.0,1.0,7.0,1513.0,1535.0,808.0,859.0
271,51.0,21.0,21.0,-1,95.0,2.53,photo-0.jpg,2448.0,3264.0,5.0,8.0,1.0,1.0,8.0,1507.0,1528.0,531.0,582.0
273,71.0,23.0,21.0,-1,90.0,GF43,photo-0.jpg,2448.0,3264.0,5.0,9.0,1.0,1.0,1.0,1568.0,1591.0,2026.0,2097.0
274,89.0,23.0,21.0,-1,86.0,Muffins,photo-0.jpg,2448.0,3264.0,5.0,9.0,1.0,1.0,2.0,1564.0,1587.0,1755.0,1844.0
275,65.0,22.0,21.0,-1,95.0,Choc,photo-0.jpg,2448.0,3264.0,5.0,9.0,1.0,1.0,3.0,1563.0,1585.0,1680.0,1745.0
276,55.0,27.0,21.0,-1,96.0,Chip,photo-0.jpg,2448.0,3264.0,5.0,9.0,1.0,1.0,4.0,1561.0,1588.0,1616.0,1671.0
277,31.0,27.0,21.0,-1,96.0,(2),photo-0.jpg,2448.0,3264.0,5.0,9.0,1.0,1.0,5.0,1560.0,1587.0,1575.0,1606.0
278,82.0,23.0,21.0,-1,95.0,5.0000,photo-0.jpg,2448.0,3264.0,5.0,9.0,1.0,1.0,6.0,1551.0,1574.0,1121.0,1203.0
280,72.0,23.0,21.0,-1,86.0,EACH,photo-0.jpg,2448.0,3264.0,5.0,9.0,1.0,1.0,8.0,1548.0,1571.0,1005.0,1077.0
281,53.0,22.0,21.0,-1,95.0,4.40,photo-0.jpg,2448.0,3264.0,5.0,9.0,1.0,1.0,9.0,1545.0,1567.0,806.0,859.0
282,52.0,21.0,21.0,-1,96.0,2.00,photo-0.jpg,2448.0,3264.0,5.0,9.0,1.0,1.0,10.0,1539.0,1560.0,529.0,581.0
284,71.0,22.0,21.0,-1,87.0,GF44,photo-0.jpg,2448.0,3264.0,5.0,10.0,1.0,1.0,1.0,1601.0,1623.0,2026.0,2097.0
285,89.0,23.0,21.0,-1,92.0,Muffins,photo-0.jpg,2448.0,3264.0,5.0,10.0,1.0,1.0,2.0,1596.0,1619.0,1755.0,1844.0
286,126.0,28.0,21.0,-1,95.0,Raspberry,photo-0.jpg,2448.0,3264.0,5.0,10.0,1.0,1.0,3.0,1594.0,1622.0,1617.0,1743.0
287,84.0,27.0,21.0,-1,95.0,Delight,photo-0.jpg,2448.0,3264.0,5.0,10.0,1.0,1.0,4.0,1592.0,1619.0,1523.0,1607.0
288,30.0,28.0,21.0,-1,96.0,(2),photo-0.jpg,2448.0,3264.0,5.0,10.0,1.0,1.0,5.0,1590.0,1618.0,1483.0,1513.0
289,86.0,29.0,21.0,-1,89.0,5.0000,photo-0.jpg,2448.0,3264.0,5.0,10.0,1.0,1.0,6.0,1584.0,1613.0,1120.0,1206.0
291,73.0,22.0,21.0,-1,79.0,EACH,photo-0.jpg,2448.0,3264.0,5.0,10.0,1.0,1.0,8.0,1581.0,1603.0,1004.0,1077.0
292,53.0,22.0,21.0,-1,96.0,4.40,photo-0.jpg,2448.0,3264.0,5.0,10.0,1.0,1.0,9.0,1577.0,1599.0,805.0,858.0
293,52.0,22.0,21.0,-1,96.0,2.00,photo-0.jpg,2448.0,3264.0,5.0,10.0,1.0,1.0,10.0,1571.0,1593.0,528.0,580.0
295,209.0,24.0,21.0,-1,90.0,Donut-Cinnamon,photo-0.jpg,2448.0,3264.0,5.0,11.0,1.0,1.0,1.0,1627.0,1651.0,1634.0,1843.0
296,31.0,27.0,21.0,-1,96.0,(8),photo-0.jpg,2448.0,3264.0,5.0,11.0,1.0,1.0,2.0,1625.0,1652.0,1592.0,1623.0
297,97.0,23.0,21.0,-1,95.0,10.0000,photo-0.jpg,2448.0,3264.0,5.0,11.0,1.0,1.0,3.0,1616.0,1639.0,1119.0,1216.0
299,74.0,23.0,21.0,-1,90.0,EACH,photo-0.jpg,2448.0,3264.0,5.0,11.0,1.0,1.0,5.0,1613.0,1636.0,1002.0,1076.0
300,51.0,21.0,21.0,-1,96.0,5.50,photo-0.jpg,2448.0,3264.0,5.0,11.0,1.0,1.0,6.0,1610.0,1631.0,805.0,856.0
301,51.0,22.0,21.0,-1,96.0,5.00,photo-0.jpg,2448.0,3264.0,5.0,11.0,1.0,1.0,7.0,1603.0,1625.0,527.0,578.0
303,71.0,23.0,21.0,-1,89.0,GFBS,photo-0.jpg,2448.0,3264.0,5.0,12.0,1.0,1.0,1.0,1665.0,1688.0,2027.0,2098.0
304,83.0,22.0,21.0,-1,91.0,Eclairs,photo-0.jpg,2448.0,3264.0,5.0,12.0,1.0,1.0,2.0,1661.0,1683.0,1761.0,1844.0
305,97.0,23.0,21.0,-1,96.0,Custard,photo-0.jpg,2448.0,3264.0,5.0,12.0,1.0,1.0,3.0,1658.0,1681.0,1654.0,1751.0
306,31.0,28.0,21.0,-1,96.0,(3),photo-0.jpg,2448.0,3264.0,5.0,12.0,1.0,1.0,4.0,1657.0,1685.0,1613.0,1644.0
307,84.0,23.0,21.0,-1,92.0,4.0000,photo-0.jpg,2448.0,3264.0,5.0,12.0,1.0,1.0,5.0,1648.0,1671.0,1118.0,1202.0
309,73.0,23.0,21.0,-1,92.0,EACH,photo-0.jpg,2448.0,3264.0,5.0,12.0,1.0,1.0,7.0,1645.0,1668.0,1002.0,1075.0
310,51.0,22.0,21.0,-1,95.0,5.39,photo-0.jpg,2448.0,3264.0,5.0,12.0,1.0,1.0,8.0,1642.0,1664.0,804.0,855.0
311,49.0,21.0,21.0,-1,86.0,1.%,photo-0.jpg,2448.0,3264.0,5.0,12.0,1.0,1.0,9.0,1636.0,1657.0,526.0,575.0
313,87.0,22.0,21.0,-1,92.0,GF100,photo-0.jpg,2448.0,3264.0,5.0,13.0,1.0,1.0,1.0,1698.0,1720.0,2011.0,2098.0
314,3.0,2.0,21.0,-1,53.0,:,photo-0.jpg,2448.0,3264.0,5.0,13.0,1.0,1.0,2.0,1713.0,1715.0,1918.0,1921.0
315,60.0,21.0,21.0,-1,95.0,Slice,photo-0.jpg,2448.0,3264.0,5.0,13.0,1.0,1.0,3.0,1694.0,1715.0,1785.0,1845.0
316,8.0,4.0,21.0,-1,85.0,-,photo-0.jpg,2448.0,3264.0,5.0,13.0,1.0,1.0,4.0,1704.0,1708.0,1767.0,1775.0
317,55.0,21.0,21.0,-1,96.0,Rum,photo-0.jpg,2448.0,3264.0,5.0,13.0,1.0,1.0,5.0,1693.0,1714.0,1701.0,1756.0
318,16.0,21.0,21.0,-1,96.0,&,photo-0.jpg,2448.0,3264.0,5.0,13.0,1.0,1.0,6.0,1691.0,1712.0,1673.0,1689.0
319,74.0,23.0,21.0,-1,96.0,Raisin,photo-0.jpg,2448.0,3264.0,5.0,13.0,1.0,1.0,7.0,1689.0,1712.0,1588.0,1662.0
320,31.0,28.0,21.0,-1,96.0,(6),photo-0.jpg,2448.0,3264.0,5.0,13.0,1.0,1.0,8.0,1688.0,1716.0,1546.0,1577.0
321,83.0,23.0,21.0,-1,91.0,4.0000,photo-0.jpg,2448.0,3264.0,5.0,13.0,1.0,1.0,9.0,1680.0,1703.0,1118.0,1201.0
323,72.0,23.0,21.0,-1,89.0,EACH,photo-0.jpg,2448.0,3264.0,5.0,13.0,1.0,1.0,11.0,1677.0,1700.0,1001.0,1073.0
324,53.0,22.0,21.0,-1,96.0,7.04,photo-0.jpg,2448.0,3264.0,5.0,13.0,1.0,1.0,12.0,1674.0,1696.0,802.0,855.0
325,53.0,22.0,21.0,-1,95.0,2.56,photo-0.jpg,2448.0,3264.0,5.0,13.0,1.0,1.0,13.0,1668.0,1690.0,524.0,577.0
327,87.0,22.0,21.0,-1,92.0,GF104,photo-0.jpg,2448.0,3264.0,5.0,14.0,1.0,1.0,1.0,1730.0,1752.0,2012.0,2099.0
328,60.0,22.0,21.0,-1,96.0,Slice,photo-0.jpg,2448.0,3264.0,5.0,14.0,1.0,1.0,2.0,1726.0,1748.0,1785.0,1845.0
329,9.0,4.0,21.0,-1,96.0,-,photo-0.jpg,2448.0,3264.0,5.0,14.0,1.0,1.0,3.0,1736.0,1740.0,1766.0,1775.0
330,84.0,27.0,21.0,-1,96.0,Cherry,photo-0.jpg,2448.0,3264.0,5.0,14.0,1.0,1.0,4.0,1724.0,1751.0,1674.0,1758.0
331,30.0,28.0,21.0,-1,96.0,(6),photo-0.jpg,2448.0,3264.0,5.0,14.0,1.0,1.0,5.0,1722.0,1750.0,1634.0,1664.0
332,84.0,22.0,21.0,-1,94.0,4.0000,photo-0.jpg,2448.0,3264.0,5.0,14.0,1.0,1.0,6.0,1713.0,1735.0,1117.0,1201.0
334,73.0,22.0,21.0,-1,84.0,EACH,photo-0.jpg,2448.0,3264.0,5.0,14.0,1.0,1.0,8.0,1710.0,1732.0,1000.0,1073.0
335,53.0,21.0,21.0,-1,96.0,7.02,photo-0.jpg,2448.0,3264.0,5.0,14.0,1.0,1.0,9.0,1707.0,1728.0,802.0,855.0
336,53.0,22.0,21.0,-1,95.0,2.55,photo-0.jpg,2448.0,3264.0,5.0,14.0,1.0,1.0,10.0,1701.0,1723.0,522.0,575.0
338,18.0,21.0,21.0,-1,96.0,D,photo-0.jpg,2448.0,3264.0,5.0,15.0,1.0,1.0,1.0,1764.0,1785.0,2080.0,2098.0
339,100.0,27.0,21.0,-1,95.0,Delivery,photo-0.jpg,2448.0,3264.0,5.0,15.0,1.0,1.0,2.0,1757.0,1784.0,1744.0,1844.0
340,84.0,22.0,21.0,-1,94.0,2.0000,photo-0.jpg,2448.0,3264.0,5.0,15.0,1.0,1.0,3.0,1745.0,1767.0,1116.0,1200.0
342,72.0,23.0,21.0,-1,81.0,EACH,photo-0.jpg,2448.0,3264.0,5.0,15.0,1.0,1.0,5.0,1742.0,1765.0,1000.0,1072.0
343,67.0,22.0,21.0,-1,96.0,18.00,photo-0.jpg,2448.0,3264.0,5.0,15.0,1.0,1.0,6.0,1739.0,1761.0,800.0,867.0
344,51.0,22.0,21.0,-1,80.0,3.21,photo-0.jpg,2448.0,3264.0,5.0,15.0,1.0,1.0,7.0,1733.0,1755.0,522.0,573.0
348,2.0,2.0,22.0,-1,47.0,h,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,1520.0,1522.0,348.0,350.0
349,13.0,21.0,22.0,-1,91.0,&,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,1535.0,1556.0,344.0,357.0
350,12.0,5.0,22.0,-1,63.0,€,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,1567.0,1572.0,343.0,355.0
352,38.0,266.0,22.0,-1,37.0,$3;§§c.lcjggln\,photo-0.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,1.0,1406.0,1672.0,345.0,383.0
354,4.0,2.0,22.0,-1,22.0,a,photo-0.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,1.0,1425.0,1427.0,381.0,385.0
355,13.0,33.0,22.0,-1,58.0,Am,photo-0.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,2.0,1489.0,1522.0,385.0,398.0
356,14.0,20.0,22.0,-1,51.0,OI,photo-0.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,3.0,1536.0,1556.0,382.0,396.0
357,13.0,21.0,22.0,-1,37.0,O,photo-0.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,4.0,1568.0,1589.0,382.0,395.0
358,13.0,21.0,22.0,-1,35.0,Q,photo-0.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,5.0,1600.0,1621.0,380.0,393.0
359,6.0,6.0,22.0,-1,60.0,ie,photo-0.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,6.0,1634.0,1640.0,384.0,390.0
363,11.0,7.0,23.0,-1,84.0,a,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,1599.0,1606.0,342.0,353.0
365,13.0,12.0,23.0,-1,74.0,6,photo-0.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,1.0,1632.0,1644.0,340.0,353.0
367,12.0,7.0,23.0,-1,73.0,O,photo-0.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,1.0,1646.0,1653.0,340.0,352.0
369,13.0,13.0,23.0,-1,77.0,6,photo-0.jpg,2448.0,3264.0,5.0,4.0,1.0,1.0,1.0,1664.0,1677.0,338.0,351.0
373,13.0,5.0,24.0,-1,46.0,-,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,1648.0,1653.0,372.0,385.0
374,20.0,21.0,24.0,-1,70.0,«o,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,1665.0,1686.0,370.0,390.0
375,20.0,20.0,24.0,-1,48.0,co,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,1698.0,1718.0,369.0,389.0
379,25.0,21.0,25.0,-1,57.0,2;,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,1407.0,1428.0,391.0,416.0
380,25.0,21.0,25.0,-1,45.0,3),photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,1439.0,1460.0,390.0,415.0
381,25.0,22.0,25.0,-1,52.0,IQ,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,1471.0,1493.0,390.0,415.0
384,12.0,21.0,25.0,-1,57.0,),photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,6.0,1601.0,1622.0,396.0,408.0
385,14.0,21.0,25.0,-1,53.0,O,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,7.0,1633.0,1654.0,394.0,408.0
386,14.0,21.0,25.0,-1,85.0,O,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,8.0,1665.0,1686.0,392.0,406.0
387,14.0,21.0,25.0,-1,63.0,O,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,9.0,1698.0,1719.0,390.0,404.0
388,13.0,21.0,25.0,-1,64.0,C,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,10.0,1731.0,1752.0,389.0,402.0
392,12.0,7.0,26.0,-1,44.0,o,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,1678.0,1685.0,337.0,349.0
393,13.0,21.0,26.0,-1,81.0,co,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,1697.0,1718.0,336.0,349.0
394,17.0,21.0,26.0,-1,86.0,&,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,1730.0,1751.0,335.0,352.0
396,12.0,20.0,26.0,-1,67.0,o,photo-0.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,1.0,1698.0,1718.0,353.0,365.0
397,13.0,21.0,26.0,-1,79.0,8,photo-0.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,2.0,1730.0,1751.0,350.0,363.0
401,19.0,21.0,27.0,-1,68.0,«,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,1730.0,1751.0,368.0,387.0
405,125.0,59.0,28.0,-1,89.0,Nett,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,2004.0,2063.0,1066.0,1191.0
406,37.0,56.0,28.0,-1,94.0,7,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,2001.0,2057.0,993.0,1030.0
407,133.0,57.0,28.0,-1,95.0,Days,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,2001.0,2058.0,820.0,953.0
427,49.0,23.0,33.0,-1,96.0,Sub,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,2515.0,2538.0,836.0,885.0
428,63.0,24.0,33.0,-1,96.0,Total,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,2514.0,2538.0,762.0,825.0
430,84.0,26.0,33.0,-1,89.0,Thank,photo-0.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,1.0,2576.0,2602.0,2026.0,2110.0
431,45.0,26.0,33.0,-1,96.0,you,photo-0.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,2.0,2580.0,2606.0,1972.0,2017.0
432,34.0,25.0,33.0,-1,96.0,for,photo-0.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,3.0,2573.0,2598.0,1927.0,1961.0
433,57.0,27.0,33.0,-1,96.0,your,photo-0.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,4.0,2576.0,2603.0,1862.0,1919.0
434,69.0,25.0,33.0,-1,96.0,order,photo-0.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,5.0,2569.0,2594.0,1784.0,1853.0
438,71.0,27.0,34.0,-1,96.0,NEW,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,2620.0,2647.0,2040.0,2111.0
439,80.0,25.0,34.0,-1,96.0,BANK,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,2618.0,2643.0,1949.0,2029.0
440,148.0,29.0,34.0,-1,95.0,ACCOUNT,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,2612.0,2641.0,1793.0,1941.0
444,113.0,24.0,35.0,-1,95.0,Discount,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,2603.0,2627.0,768.0,881.0
445,27.0,30.0,35.0,-1,96.0,@,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,2602.0,2632.0,732.0,759.0
447,57.0,24.0,35.0,-1,96.0,BSB,photo-0.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,1.0,2663.0,2687.0,2055.0,2112.0
448,108.0,28.0,35.0,-1,77.0,084-209,photo-0.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,2.0,2658.0,2686.0,1935.0,2043.0
449,51.0,23.0,35.0,-1,86.0,Acc,photo-0.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,3.0,2658.0,2681.0,1876.0,1927.0
450,211.0,30.0,35.0,-1,90.0,No.13-567-3448,photo-0.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,4.0,2649.0,2679.0,1654.0,1865.0
454,101.0,23.0,36.0,-1,96.0,Amount,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,2676.0,2699.0,777.0,878.0
455,54.0,24.0,36.0,-1,78.0,Excl,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,2674.0,2698.0,713.0,767.0
456,50.0,30.0,36.0,-1,96.0,Tax,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,2668.0,2698.0,654.0,704.0
457,2.0,4.0,36.0,-1,89.0,|,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,4.0,2671.0,2675.0,506.0,508.0
458,2.0,2.0,36.0,-1,93.0,|,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,5.0,2662.0,2664.0,258.0,260.0
460,124.0,28.0,36.0,-1,96.0,Received,photo-0.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,1.0,2735.0,2763.0,1992.0,2116.0
461,20.0,24.0,36.0,-1,96.0,in,photo-0.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,2.0,2734.0,2758.0,1960.0,1980.0
462,63.0,32.0,36.0,-1,96.0,good,photo-0.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,3.0,2731.0,2763.0,1886.0,1949.0
463,70.0,25.0,36.0,-1,96.0,order,photo-0.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,4.0,2729.0,2754.0,1805.0,1875.0
467,94.0,33.0,37.0,-1,87.0,Signed,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,2843.0,2876.0,2032.0,2126.0
471,23.0,23.0,38.0,-1,96.0,©,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,2908.0,2931.0,2116.0,2139.0
472,100.0,25.0,38.0,-1,83.0,Softline,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,2904.0,2929.0,2006.0,2106.0
473,61.0,31.0,38.0,-1,89.0,(Ply),photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,2901.0,2932.0,1934.0,1995.0
474,38.0,24.0,38.0,-1,96.0,Ltd,photo-0.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,4.0,2899.0,2923.0,1885.0,1923.0
500,65.0,24.0,2.0,-1,96.0,Food,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,197.0,221.0,615.0,680.0
501,49.0,23.0,2.0,-1,96.0,and,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,198.0,221.0,554.0,603.0
502,69.0,30.0,2.0,-1,96.0,Party,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,197.0,227.0,473.0,542.0
503,80.0,24.0,2.0,-1,96.0,World,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,4.0,196.0,220.0,384.0,464.0
506,61.0,24.0,2.0,-1,96.0,ABN:,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,2.0,1.0,248.0,272.0,590.0,651.0
507,184.0,26.0,2.0,-1,96.0,16778534146,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,2.0,2.0,246.0,272.0,382.0,566.0
510,48.0,23.0,2.0,-1,96.0,224,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,3.0,1.0,303.0,326.0,826.0,874.0
511,86.0,23.0,2.0,-1,96.0,Nicklin,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,3.0,2.0,302.0,325.0,727.0,813.0
512,66.0,30.0,2.0,-1,91.0,"Way,",photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,3.0,3.0,300.0,330.0,650.0,716.0
513,106.0,23.0,2.0,-1,91.0,Warana,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,3.0,4.0,300.0,323.0,532.0,638.0
514,62.0,24.0,2.0,-1,96.0,QLD,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,3.0,5.0,299.0,323.0,459.0,521.0
515,68.0,25.0,2.0,-1,85.0,4575,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,3.0,6.0,297.0,322.0,381.0,449.0
518,41.0,24.0,2.0,-1,89.0,Ph:,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,4.0,1.0,354.0,378.0,1053.0,1094.0
519,13.0,21.0,2.0,-1,96.0,07,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,4.0,2.0,355.0,376.0,1010.0,1023.0
520,141.0,26.0,2.0,-1,96.0,"54937666,",photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,4.0,3.0,355.0,381.0,856.0,997.0
521,74.0,24.0,2.0,-1,93.0,Email:,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,4.0,4.0,354.0,378.0,769.0,843.0
522,369.0,31.0,2.0,-1,87.0,info@foodandparty.com.au,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,4.0,5.0,352.0,383.0,381.0,750.0
526,93.0,36.0,3.0,-1,95.0,TAX,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,411.0,447.0,887.0,980.0
527,191.0,38.0,3.0,-1,93.0,INVOICE,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,409.0,447.0,678.0,869.0
528,278.0,39.0,3.0,-1,86.0,16-00015683,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,404.0,443.0,381.0,659.0
532,76.0,24.0,4.0,-1,96.0,Sales,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,477.0,501.0,691.0,767.0
533,110.0,24.0,4.0,-1,95.0,Person:,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,477.0,501.0,569.0,679.0
534,146.0,26.0,4.0,-1,96.0,Samantha,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,473.0,499.0,410.0,556.0
535,19.0,24.0,4.0,-1,96.0,B,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,4.0,472.0,496.0,379.0,398.0
539,73.0,24.0,5.0,-1,96.0,Date:,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,522.0,546.0,645.0,718.0
540,32.0,23.0,5.0,-1,96.0,27,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,521.0,544.0,516.0,548.0
541,51.0,24.0,5.0,-1,96.0,Oct,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,520.0,544.0,454.0,505.0
542,67.0,24.0,5.0,-1,96.0,2016,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,4.0,518.0,542.0,377.0,444.0
544,37.0,24.0,5.0,-1,96.0,All,photo-1.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,1.0,564.0,588.0,868.0,905.0
545,77.0,23.0,5.0,-1,95.0,Items,photo-1.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,2.0,564.0,587.0,779.0,856.0
546,124.0,24.0,5.0,-1,92.0,Fulfilled:,photo-1.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,3.0,562.0,586.0,644.0,768.0
547,31.0,24.0,5.0,-1,96.0,27,photo-1.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,4.0,561.0,585.0,516.0,547.0
548,50.0,24.0,5.0,-1,96.0,Oct,photo-1.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,5.0,560.0,584.0,454.0,504.0
549,65.0,23.0,5.0,-1,96.0,2016,photo-1.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,6.0,559.0,582.0,378.0,443.0
557,168.0,23.0,7.0,-1,96.0,CUSTOMER,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,659.0,682.0,2039.0,2207.0
558,126.0,23.0,7.0,-1,96.0,DETAILS,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,660.0,683.0,1902.0,2028.0
566,88.0,28.0,9.0,-1,96.0,Billing,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,721.0,749.0,2119.0,2207.0
570,331.0,23.0,10.0,-1,80.0,ALEXPARKCATERING,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,770.0,793.0,1879.0,2210.0
571,313.0,27.0,10.0,-1,60.0,Accounm.GT-513512,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,770.0,797.0,1443.0,1756.0
573,76.0,22.0,10.0,-1,93.0,PAUL,photo-1.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,1.0,811.0,833.0,2132.0,2208.0
574,147.0,23.0,10.0,-1,91.0,CORKERY,photo-1.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,2.0,812.0,835.0,1974.0,2121.0
575,4.0,17.0,10.0,-1,64.0,f,photo-1.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,3.0,806.0,823.0,1752.0,1756.0
594,102.0,21.0,14.0,-1,95.0,TOTAL:,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,921.0,942.0,675.0,777.0
595,4.0,38.0,14.0,-1,91.0,|,photo-1.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,911.0,949.0,650.0,654.0
