,filename,cell_type,x1,x2,y1,y2,content,img_width,img_height,bb_width,bb_height,conf
3703,photo-39.jpg,-1.0,1455.0,1488.0,2086.0,2213.0,019527,3264.0,2448.0,33.0,127.0,100
4710,photo-52.jpg,-1.0,1647.0,1671.0,2086.0,2219.0,penist,3264.0,2448.0,24.0,133.0,100
7806,photo-93.jpg,-1.0,1259.0,1288.0,2085.0,2193.0,SP3315,3264.0,2448.0,29.0,108.0,100
656,photo-104.jpg,-1.0,1304.0,1333.0,2085.0,2166.0,SALT,3264.0,2448.0,29.0,81.0,100
6062,photo-68.jpg,-1.0,1374.0,1408.0,2085.0,2108.0,3,3264.0,2448.0,34.0,23.0,100
4888,photo-53.jpg,-1.0,1417.0,1450.0,2085.0,2144.0,059,3264.0,2448.0,33.0,59.0,100
3701,photo-39.jpg,-1.0,1497.0,1531.0,2085.0,2211.0,076769,3264.0,2448.0,34.0,126.0,100
969,photo-106.jpg,-1.0,1026.0,1036.0,2084.0,2098.0,F,3264.0,2448.0,10.0,14.0,100
1546,photo-111.jpg,-1.0,1231.0,1257.0,2084.0,2160.0,AIOL1,3264.0,2448.0,26.0,76.0,100
669,photo-104.jpg,-1.0,1269.0,1297.0,2084.0,2167.0,AIOL1,3264.0,2448.0,28.0,83.0,100
4580,photo-49.jpg,-1.0,1413.0,1450.0,2084.0,2279.0,NUESARNC,3264.0,2448.0,37.0,195.0,100
6335,photo-71.jpg,-1.0,1043.0,1054.0,2083.0,2118.0,"Im""",3264.0,2448.0,11.0,35.0,100
8473,photo-98.jpg,-1.0,1146.0,1174.0,2083.0,2190.0,BO7205,3264.0,2448.0,28.0,107.0,100
8470,photo-98.jpg,-1.0,1186.0,1214.0,2083.0,2121.0,08,3264.0,2448.0,28.0,38.0,100
1807,photo-113.jpg,-1.0,1242.0,1269.0,2083.0,2186.0,SLICED,3264.0,2448.0,27.0,103.0,100
7785,photo-93.jpg,-1.0,1338.0,1367.0,2083.0,2193.0,WHPI4S,3264.0,2448.0,29.0,110.0,100
1780,photo-113.jpg,-1.0,1343.0,1370.0,2083.0,2186.0,PIECES,3264.0,2448.0,27.0,103.0,100
1484,photo-111.jpg,-1.0,1463.0,1489.0,2083.0,2159.0,ROLL,3264.0,2448.0,26.0,76.0,100
595,photo-104.jpg,-1.0,1516.0,1545.0,2083.0,2165.0,ROLL,3264.0,2448.0,29.0,82.0,100
6856,photo-76.jpg,-1.0,1052.0,1086.0,2082.0,2182.0,ANTO,3264.0,2448.0,34.0,100.0,100
8479,photo-98.jpg,-1.0,1065.0,1093.0,2082.0,2190.0,BIGA73,3264.0,2448.0,28.0,108.0,100
8476,photo-98.jpg,-1.0,1106.0,1133.0,2082.0,2190.0,BIIN81,3264.0,2448.0,27.0,108.0,100
6204,photo-7.jpg,-1.0,1222.0,1485.0,2082.0,2090.0,[,3264.0,2448.0,263.0,8.0,100
6060,photo-68.jpg,-1.0,1492.0,1523.0,2082.0,2108.0,4,3264.0,2448.0,31.0,26.0,100
8810,photo-99.jpg,-1.0,1103.0,1131.0,2081.0,2157.0,RACH,3264.0,2448.0,28.0,76.0,100
1349,photo-110.jpg,-1.0,1430.0,1458.0,2081.0,2202.0,CLOVESs,3264.0,2448.0,28.0,121.0,100
5807,photo-64.jpg,-1.0,1721.0,1751.0,2081.0,2128.0,(-I,3264.0,2448.0,30.0,47.0,100
4741,photo-52.jpg,-1.0,1401.0,1437.0,2080.0,2221.0,SACEVE,3264.0,2448.0,36.0,141.0,100
1342,photo-110.jpg,-1.0,1465.0,1494.0,2080.0,2202.0,GLOVES,3264.0,2448.0,29.0,122.0,100
6059,photo-68.jpg,-1.0,1550.0,1583.0,2080.0,2106.0,2,3264.0,2448.0,33.0,26.0,100
5808,photo-64.jpg,-1.0,1664.0,1696.0,2080.0,2144.0,[ 1,3264.0,2448.0,32.0,64.0,100
8578,photo-99.jpg,-1.0,2271.0,2301.0,2080.0,2195.0,WHFRSO,3264.0,2448.0,30.0,115.0,100
1347,photo-110.jpg,-1.0,1394.0,1423.0,2079.0,2202.0,P/APPLE,3264.0,2448.0,29.0,123.0,100
6058,photo-68.jpg,-1.0,1608.0,1640.0,2079.0,2104.0,§,3264.0,2448.0,32.0,25.0,100
8592,photo-99.jpg,-1.0,2228.0,2259.0,2079.0,2193.0,TRGA17,3264.0,2448.0,31.0,114.0,100
79,photo-1.jpg,-1.0,1034.0,1048.0,2078.0,2167.0,153718,3264.0,2448.0,14.0,89.0,100
6064,photo-68.jpg,-1.0,1259.0,1291.0,2078.0,2114.0,12,3264.0,2448.0,32.0,36.0,100
5811,photo-64.jpg,-1.0,1500.0,1530.0,2078.0,2137.0,I:,3264.0,2448.0,30.0,59.0,100
5810,photo-64.jpg,-1.0,1555.0,1585.0,2078.0,2125.0,"-~""1",3264.0,2448.0,30.0,47.0,100
5809,photo-64.jpg,-1.0,1610.0,1640.0,2078.0,2123.0,T=,3264.0,2448.0,30.0,45.0,100
4513,photo-49.jpg,-1.0,1770.0,1811.0,2078.0,2283.0,Corors x,3264.0,2448.0,41.0,205.0,100
4432,photo-47.jpg,-1.0,1254.0,1289.0,2077.0,2190.0,PEASS,3264.0,2448.0,35.0,113.0,100
7383,photo-84.jpg,-1.0,1406.0,1443.0,2077.0,2152.0,Thin,3264.0,2448.0,37.0,75.0,100
7377,photo-84.jpg,-1.0,1477.0,1515.0,2077.0,2150.0,Real,3264.0,2448.0,38.0,73.0,100
251,photo-100.jpg,-1.0,1090.0,1118.0,2076.0,2153.0,PADO,3264.0,2448.0,28.0,77.0,100
8007,photo-96.jpg,-1.0,1201.0,1231.0,2076.0,2193.0,THS386,3264.0,2448.0,30.0,117.0,100
5813,photo-64.jpg,-1.0,1390.0,1423.0,2076.0,2130.0,ae 1,3264.0,2448.0,33.0,54.0,100
5,photo-0.jpg,-1.0,1759.0,1790.0,2076.0,2104.0,D,3264.0,2448.0,31.0,28.0,100
6113,photo-69.jpg,-1.0,1196.0,1209.0,2075.0,2092.0,=,3264.0,2448.0,13.0,17.0,100
7139,photo-80.jpg,-1.0,1382.0,1417.0,2075.0,2189.0,ALESS,3264.0,2448.0,35.0,114.0,100
8263,photo-98.jpg,-1.0,2090.0,2118.0,2075.0,2183.0,¢itimas,3264.0,2448.0,28.0,108.0,100
8255,photo-98.jpg,-1.0,2131.0,2161.0,2075.0,2195.0,.IIHO52,3264.0,2448.0,30.0,120.0,100
4744,photo-52.jpg,-1.0,1205.0,1242.0,2074.0,2224.0,MEDVEG,3264.0,2448.0,37.0,150.0,100
6112,photo-69.jpg,-1.0,1256.0,1269.0,2074.0,2092.0,=,3264.0,2448.0,13.0,18.0,100
6111,photo-69.jpg,-1.0,1316.0,1329.0,2074.0,2091.0,=,3264.0,2448.0,13.0,17.0,100
6110,photo-69.jpg,-1.0,1377.0,1389.0,2074.0,2091.0,E,3264.0,2448.0,12.0,17.0,100
6785,photo-76.jpg,-1.0,1446.0,1482.0,2074.0,2171.0,PACE,3264.0,2448.0,36.0,97.0,100
8615,photo-99.jpg,-1.0,2101.0,2131.0,2074.0,2188.0,THS386,3264.0,2448.0,30.0,114.0,100
5816,photo-64.jpg,-1.0,1225.0,1255.0,2073.0,2117.0,~I,3264.0,2448.0,30.0,44.0,100
6109,photo-69.jpg,-1.0,1436.0,1449.0,2073.0,2091.0,=,3264.0,2448.0,13.0,18.0,100
1764,photo-113.jpg,-1.0,1443.0,1471.0,2073.0,2187.0,CLOVES,3264.0,2448.0,28.0,114.0,100
5812,photo-64.jpg,-1.0,1445.0,1475.0,2073.0,2131.0,| wee 4,3264.0,2448.0,30.0,58.0,100
1587,photo-111.jpg,-1.0,1066.0,1092.0,2072.0,2162.0,THICK,3264.0,2448.0,26.0,90.0,100
7829,photo-93.jpg,-1.0,1194.0,1205.0,2072.0,2083.0,:,3264.0,2448.0,11.0,11.0,100
3066,photo-29.jpg,-1.0,1252.0,1263.0,2072.0,2084.0,i,3264.0,2448.0,11.0,12.0,100
1671,photo-112.jpg,-1.0,1259.0,1287.0,2072.0,2213.0,CRUSHED,3264.0,2448.0,28.0,141.0,100
6108,photo-69.jpg,-1.0,1497.0,1509.0,2072.0,2090.0,=,3264.0,2448.0,12.0,18.0,100
6107,photo-69.jpg,-1.0,1557.0,1570.0,2072.0,2090.0,=,3264.0,2448.0,13.0,18.0,100
731,photo-105.jpg,-1.0,1617.0,1646.0,2072.0,2127.0,B/S,3264.0,2448.0,29.0,55.0,100
695,photo-104.jpg,-1.0,1129.0,1157.0,2071.0,2169.0,THICK,3264.0,2448.0,28.0,98.0,100
8089,photo-97.jpg,-1.0,1187.0,1250.0,2071.0,2233.0,p ¥.,3264.0,2448.0,63.0,162.0,100
6809,photo-76.jpg,-1.0,1298.0,1333.0,2071.0,2175.0,FIRST,3264.0,2448.0,35.0,104.0,100
7145,photo-80.jpg,-1.0,1333.0,1368.0,2071.0,2186.0,PERFE,3264.0,2448.0,35.0,115.0,100
5814,photo-64.jpg,-1.0,1334.0,1365.0,2071.0,2128.0,-=. 2,3264.0,2448.0,31.0,57.0,100
6106,photo-69.jpg,-1.0,1618.0,1631.0,2071.0,2089.0,=,3264.0,2448.0,13.0,18.0,100
8645,photo-99.jpg,-1.0,2016.0,2047.0,2071.0,2184.0,ST386®,3264.0,2448.0,31.0,113.0,100
5815,photo-64.jpg,-1.0,1280.0,1311.0,2070.0,2121.0,-6,3264.0,2448.0,31.0,51.0,100
3506,photo-37.jpg,-1.0,1323.0,1359.0,2070.0,2193.0,Q14014,3264.0,2448.0,36.0,123.0,100
7055,photo-79.jpg,-1.0,1059.0,1065.0,2069.0,2087.0,12,3264.0,2448.0,6.0,18.0,100
8080,photo-97.jpg,-1.0,1228.0,1258.0,2069.0,2215.0,STPA6150,3264.0,2448.0,30.0,146.0,100
3505,photo-37.jpg,-1.0,1363.0,1400.0,2069.0,2192.0,0208@3,3264.0,2448.0,37.0,123.0,100
6761,photo-75.jpg,-1.0,1102.0,1137.0,2068.0,2166.0,ANTO,3264.0,2448.0,35.0,98.0,100
7166,photo-80.jpg,-1.0,1235.0,1270.0,2068.0,2187.0,NESTO,3264.0,2448.0,35.0,119.0,100
6975,photo-78.jpg,-1.0,1358.0,1393.0,2068.0,2149.0,ALPI,3264.0,2448.0,35.0,81.0,100
6500,photo-73.jpg,-1.0,1574.0,1610.0,2068.0,2148.0,ALP],3264.0,2448.0,36.0,80.0,100
7822,photo-93.jpg,-1.0,1218.0,1249.0,2067.0,2193.0,SABO438,3264.0,2448.0,31.0,126.0,100
7158,photo-80.jpg,-1.0,1284.0,1320.0,2067.0,2188.0,SUNSH,3264.0,2448.0,36.0,121.0,100
8397,photo-98.jpg,-1.0,1388.0,1416.0,2067.0,2192.0,COMRCR4,3264.0,2448.0,28.0,125.0,100
3495,photo-37.jpg,-1.0,1405.0,1441.0,2067.0,2191.0,021208,3264.0,2448.0,36.0,124.0,100
514,photo-102.jpg,-1.0,1040.0,1046.0,2066.0,2142.0,L_,3264.0,2448.0,6.0,76.0,100
5306,photo-59.jpg,-1.0,1093.0,1109.0,2066.0,2153.0,CCTV,3264.0,2448.0,16.0,87.0,100
6791,photo-76.jpg,-1.0,1397.0,1433.0,2066.0,2172.0,D/FAR,3264.0,2448.0,36.0,106.0,100
8395,photo-98.jpg,-1.0,1429.0,1457.0,2066.0,2192.0,CRIHO60O,3264.0,2448.0,28.0,126.0,100
3487,photo-37.jpg,-1.0,1488.0,1525.0,2066.0,2191.0,205085,3264.0,2448.0,37.0,125.0,100
3484,photo-37.jpg,-1.0,1529.0,1565.0,2066.0,2190.0,205557,3264.0,2448.0,36.0,124.0,100
3494,photo-37.jpg,-1.0,1446.0,1483.0,2065.0,2191.0,024748,3264.0,2448.0,37.0,126.0,100
4815,photo-53.jpg,-1.0,1693.0,1726.0,2065.0,2143.0,FJ2T,3264.0,2448.0,33.0,78.0,100
4203,photo-45.jpg,-1.0,1739.0,1772.0,2065.0,2183.0,025891,3264.0,2448.0,33.0,118.0,100
1859,photo-13.jpg,-1.0,1230.0,1262.0,2064.0,2243.0,MULTIGRAIN,3264.0,2448.0,32.0,179.0,100
7805,photo-93.jpg,-1.0,1260.0,1272.0,2064.0,2076.0,E,3264.0,2448.0,12.0,12.0,100
1638,photo-112.jpg,-1.0,1432.0,1460.0,2064.0,2217.0,MAINLAND,3264.0,2448.0,28.0,153.0,100
4712,photo-52.jpg,-1.0,1597.0,1634.0,2064.0,2221.0,NVEcouc,3264.0,2448.0,37.0,157.0,100
4224,photo-45.jpg,-1.0,1536.0,1569.0,2063.0,2181.0,080343,3264.0,2448.0,33.0,118.0,100
4209,photo-45.jpg,-1.0,1657.0,1690.0,2063.0,2182.0,025889,3264.0,2448.0,33.0,119.0,100
4206,photo-45.jpg,-1.0,1698.0,1731.0,2063.0,2182.0,025890,3264.0,2448.0,33.0,119.0,100
4259,photo-45.jpg,-1.0,1375.0,1407.0,2062.0,2181.0,035986,3264.0,2448.0,32.0,119.0,100
4253,photo-45.jpg,-1.0,1415.0,1447.0,2062.0,2182.0,052278,3264.0,2448.0,32.0,120.0,100
3925,photo-41.jpg,-1.0,1426.0,1459.0,2062.0,2184.0,081204,3264.0,2448.0,33.0,122.0,100
6702,photo-75.jpg,-1.0,1448.0,1483.0,2062.0,2158.0,PACE,3264.0,2448.0,35.0,96.0,100
4243,photo-45.jpg,-1.0,1455.0,1488.0,2062.0,2181.0,058420,3264.0,2448.0,33.0,119.0,100
3911,photo-41.jpg,-1.0,1466.0,1499.0,2062.0,2185.0,212590,3264.0,2448.0,33.0,123.0,100
4238,photo-45.jpg,-1.0,1495.0,1528.0,2062.0,2181.0,058766,3264.0,2448.0,33.0,119.0,100
3906,photo-41.jpg,-1.0,1508.0,1540.0,2062.0,2184.0,212591,3264.0,2448.0,32.0,122.0,100
3898,photo-41.jpg,-1.0,1548.0,1581.0,2062.0,2183.0,021300,3264.0,2448.0,33.0,121.0,100
4223,photo-45.jpg,-1.0,1577.0,1609.0,2062.0,2181.0,085591,3264.0,2448.0,32.0,119.0,100
4210,photo-45.jpg,-1.0,1617.0,1650.0,2062.0,2181.0,O86645,3264.0,2448.0,33.0,119.0,100
7083,photo-79.jpg,-1.0,1153.0,1187.0,2061.0,2161.0,FIRST,3264.0,2448.0,34.0,100.0,100
4270,photo-45.jpg,-1.0,1334.0,1367.0,2061.0,2182.0,017568,3264.0,2448.0,33.0,121.0,100
6801,photo-76.jpg,-1.0,1346.0,1383.0,2061.0,2175.0,ALESS,3264.0,2448.0,37.0,114.0,100
598,photo-104.jpg,-1.0,1551.0,1581.0,2061.0,2166.0,GLOVE,3264.0,2448.0,30.0,105.0,100
3896,photo-41.jpg,-1.0,1589.0,1622.0,2061.0,2183.0,088516,3264.0,2448.0,33.0,122.0,100
8228,photo-98.jpg,-1.0,2342.0,2372.0,2061.0,2207.0,PEMIMA3O,3264.0,2448.0,30.0,146.0,100
6336,photo-71.jpg,-1.0,1043.0,1053.0,2060.0,2082.0,IC,3264.0,2448.0,10.0,22.0,100
5502,photo-60.jpg,-1.0,1116.0,1124.0,2060.0,2155.0,oa,3264.0,2448.0,8.0,95.0,100
6822,photo-76.jpg,-1.0,1199.0,1235.0,2060.0,2177.0,PERFE,3264.0,2448.0,36.0,117.0,100
3816,photo-40.jpg,-1.0,1558.0,1591.0,2060.0,2183.0,071463,3264.0,2448.0,33.0,123.0,100
5031,photo-56.jpg,-1.0,1601.0,1636.0,2060.0,2184.0,FJ2BRE,3264.0,2448.0,35.0,124.0,100
576,photo-104.jpg,-1.0,1657.0,1687.0,2060.0,2165.0,YEAST,3264.0,2448.0,30.0,105.0,100
8595,photo-99.jpg,-1.0,2185.0,2217.0,2060.0,2191.0,TOXHD23,3264.0,2448.0,32.0,131.0,100
6845,photo-76.jpg,-1.0,1100.0,1136.0,2059.0,2179.0,NESTO,3264.0,2448.0,36.0,120.0,100
1567,photo-111.jpg,-1.0,1165.0,1192.0,2059.0,2161.0,SLICED,3264.0,2448.0,27.0,102.0,100
6814,photo-76.jpg,-1.0,1248.0,1284.0,2059.0,2176.0,PERFE,3264.0,2448.0,36.0,117.0,100
215,photo-100.jpg,-1.0,1256.0,1285.0,2059.0,2153.0,SCELS,3264.0,2448.0,29.0,94.0,100
6725,photo-75.jpg,-1.0,1299.0,1335.0,2059.0,2161.0,FIRST,3264.0,2448.0,36.0,102.0,100
3827,photo-40.jpg,-1.0,1433.0,1465.0,2059.0,2182.0,034593,3264.0,2448.0,32.0,123.0,100
3823,photo-40.jpg,-1.0,1516.0,1549.0,2059.0,2183.0,058586,3264.0,2448.0,33.0,124.0,100
8725,photo-99.jpg,-1.0,1638.0,1669.0,2059.0,2170.0,SPWO4S,3264.0,2448.0,31.0,111.0,100
8244,photo-98.jpg,-1.0,2215.0,2245.0,2059.0,2204.0,PAWO3424,3264.0,2448.0,30.0,145.0,100
1071,photo-107.jpg,-1.0,1122.0,1150.0,2058.0,2112.0,CW,3264.0,2448.0,28.0,54.0,100
4915,photo-53.jpg,-1.0,1189.0,1222.0,2058.0,2145.0,PEAS,3264.0,2448.0,33.0,87.0,100
7069,photo-79.jpg,-1.0,1248.0,1282.0,2058.0,2160.0,D/FAR,3264.0,2448.0,34.0,102.0,100
1108,photo-108.jpg,-1.0,1310.0,1338.0,2058.0,2158.0,GLOVE,3264.0,2448.0,28.0,100.0,100
3841,photo-40.jpg,-1.0,1350.0,1382.0,2058.0,2182.0,212124,3264.0,2448.0,32.0,124.0,100
3826,photo-40.jpg,-1.0,1475.0,1507.0,2058.0,2182.0,041478,3264.0,2448.0,32.0,124.0,100
976,photo-107.jpg,-1.0,1485.0,1513.0,2058.0,2106.0,HD,3264.0,2448.0,28.0,48.0,100
1467,photo-111.jpg,-1.0,1562.0,1590.0,2058.0,2159.0,MLAND,3264.0,2448.0,28.0,101.0,100
6833,photo-76.jpg,-1.0,1150.0,1186.0,2057.0,2179.0,SUNSH,3264.0,2448.0,36.0,122.0,100
6748,photo-75.jpg,-1.0,1152.0,1186.0,2057.0,2163.0,FIAMA,3264.0,2448.0,34.0,106.0,100
6575,photo-73.jpg,-1.0,1179.0,1214.0,2057.0,2158.0,ANTO,3264.0,2448.0,35.0,101.0,100
673,photo-104.jpg,-1.0,1234.0,1262.0,2057.0,2166.0,SLICED,3264.0,2448.0,28.0,109.0,100
1379,photo-110.jpg,-1.0,1324.0,1353.0,2057.0,2201.0,CRUSHED,3264.0,2448.0,29.0,144.0,100
3838,photo-40.jpg,-1.0,1392.0,1424.0,2057.0,2182.0,970046,3264.0,2448.0,32.0,125.0,100
7317,photo-83.jpg,-1.0,1761.0,1800.0,2057.0,2132.0,WV,3264.0,2448.0,39.0,75.0,100
8603,photo-99.jpg,-1.0,2143.0,2174.0,2057.0,2189.0,TOXHD40,3264.0,2448.0,31.0,132.0,100
6562,photo-73.jpg,-1.0,1228.0,1263.0,2056.0,2156.0,ANTO,3264.0,2448.0,35.0,100.0,100
1037,photo-107.jpg,-1.0,1231.0,1259.0,2056.0,2110.0,CW,3264.0,2448.0,28.0,54.0,100
8740,photo-99.jpg,-1.0,1514.0,1544.0,2056.0,2167.0,SP3321,3264.0,2448.0,30.0,111.0,100
5065,photo-56.jpg,-1.0,1555.0,1589.0,2056.0,2184.0,FJ2.4BA,3264.0,2448.0,34.0,128.0,100
578,photo-104.jpg,-1.0,1622.0,1652.0,2056.0,2165.0,MLAND,3264.0,2448.0,30.0,109.0,100
5029,photo-56.jpg,-1.0,1649.0,1684.0,2056.0,2185.0,FJ20RA,3264.0,2448.0,35.0,129.0,100
5174,photo-56.jpg,-1.0,1087.0,1121.0,2055.0,2187.0,BACEVE,3264.0,2448.0,34.0,132.0,100
7391,photo-84.jpg,-1.0,1336.0,1372.0,2055.0,2149.0,Primo,3264.0,2448.0,36.0,94.0,100
8736,photo-99.jpg,-1.0,1555.0,1586.0,2055.0,2168.0,SPMESS,3264.0,2448.0,31.0,113.0,100
8732,photo-99.jpg,-1.0,1597.0,1627.0,2055.0,2169.0,SPTEAT,3264.0,2448.0,30.0,114.0,100
4746,photo-52.jpg,-1.0,1107.0,1144.0,2054.0,2226.0,CORKExs,3264.0,2448.0,37.0,172.0,100
1148,photo-108.jpg,-1.0,1135.0,1164.0,2054.0,2160.0,SLICED,3264.0,2448.0,29.0,106.0,100
4461,photo-47.jpg,-1.0,1157.0,1192.0,2054.0,2191.0,CAULIS1,3264.0,2448.0,35.0,137.0,100
6708,photo-75.jpg,-1.0,1399.0,1434.0,2054.0,2159.0,D/FAR,3264.0,2448.0,35.0,105.0,100
8743,photo-99.jpg,-1.0,1473.0,1503.0,2054.0,2166.0,SC3030,3264.0,2448.0,30.0,112.0,100
4778,photo-53.jpg,-1.0,1972.0,2006.0,2054.0,2145.0,9RND,3264.0,2448.0,34.0,91.0,100
7129,photo-80.jpg,-1.0,1079.0,1099.0,2053.0,2173.0,ORANL,3264.0,2448.0,20.0,120.0,100
5139,photo-56.jpg,-1.0,1225.0,1260.0,2053.0,2187.0,MUESOO,3264.0,2448.0,35.0,134.0,100
4422,photo-47.jpg,-1.0,1300.0,1337.0,2053.0,2201.0,- MELVEG,3264.0,2448.0,37.0,148.0,100
1661,photo-112.jpg,-1.0,1329.0,1356.0,2053.0,2096.0,LG,3264.0,2448.0,27.0,43.0,100
8774,photo-99.jpg,-1.0,1348.0,1379.0,2053.0,2163.0,SCAL23,3264.0,2448.0,31.0,110.0,100
8770,photo-99.jpg,-1.0,1390.0,1420.0,2053.0,2164.0,SC3039,3264.0,2448.0,30.0,111.0,100
8299,photo-98.jpg,-1.0,1840.0,1869.0,2053.0,2197.0,FRPA3836,3264.0,2448.0,29.0,144.0,100
4943,photo-53.jpg,-1.0,1098.0,1131.0,2052.0,2146.0,BROC,3264.0,2448.0,33.0,94.0,100
7848,photo-93.jpg,-1.0,1136.0,1170.0,2052.0,2195.0,LICA1/6H,3264.0,2448.0,34.0,143.0,100
1136,photo-108.jpg,-1.0,1204.0,1233.0,2052.0,2159.0,PIECES,3264.0,2448.0,29.0,107.0,100
8779,photo-99.jpg,-1.0,1308.0,1337.0,2052.0,2162.0,SCS365,3264.0,2448.0,29.0,110.0,100
7677,photo-91.jpg,-1.0,1312.0,1349.0,2052.0,2129.0,Thin,3264.0,2448.0,37.0,77.0,100
5710,photo-63.jpg,-1.0,1625.0,1656.0,2052.0,2066.0,1,3264.0,2448.0,31.0,14.0,100
6339,photo-71.jpg,-1.0,1637.0,1672.0,2052.0,2121.0,ZINl,3264.0,2448.0,35.0,69.0,100
5709,photo-63.jpg,-1.0,1695.0,1708.0,2052.0,2069.0,=,3264.0,2448.0,13.0,17.0,100
8364,photo-98.jpg,-1.0,1716.0,1745.0,2052.0,2195.0,CUBO4322,3264.0,2448.0,29.0,143.0,100
8343,photo-98.jpg,-1.0,1798.0,1827.0,2052.0,2196.0,FRPA6130,3264.0,2448.0,29.0,144.0,100
4676,photo-50.jpg,-1.0,1151.0,1186.0,2051.0,2256.0,CHITHIGC12,3264.0,2448.0,35.0,205.0,100
7073,photo-79.jpg,-1.0,1201.0,1234.0,2051.0,2162.0,ALESS,3264.0,2448.0,33.0,111.0,100
7791,photo-93.jpg,-1.0,1297.0,1328.0,2050.0,2192.0,STPA6150,3264.0,2448.0,31.0,142.0,100
1787,photo-113.jpg,-1.0,1309.0,1336.0,2050.0,2186.0,CRUSHED,3264.0,2448.0,27.0,136.0,100
4714,photo-52.jpg,-1.0,1499.0,1536.0,2050.0,2220.0,CHROLARsS,3264.0,2448.0,37.0,170.0,100
8384,photo-98.jpg,-1.0,1551.0,1580.0,2050.0,2193.0,CUBO4321,3264.0,2448.0,29.0,143.0,100
5025,photo-56.jpg,-1.0,1744.0,1780.0,2050.0,2187.0,JUSRIG1,3264.0,2448.0,36.0,137.0,100
1611,photo-111.jpg,-1.0,1020.0,1026.0,2049.0,2064.0,1,3264.0,2448.0,6.0,15.0,100
827,photo-105.jpg,-1.0,1248.0,1279.0,2049.0,2123.0,BAM,3264.0,2448.0,31.0,74.0,100
8414,photo-98.jpg,-1.0,1307.0,1336.0,2049.0,2191.0,|COALHD3S,3264.0,2448.0,29.0,142.0,100
7673,photo-91.jpg,-1.0,1383.0,1423.0,2049.0,2124.0,Real,3264.0,2448.0,40.0,75.0,100
5713,photo-63.jpg,-1.0,1461.0,1474.0,2049.0,2066.0,~,3264.0,2448.0,13.0,17.0,100
1629,photo-112.jpg,-1.0,1503.0,1530.0,2049.0,2116.0,DRY,3264.0,2448.0,27.0,67.0,100
5712,photo-63.jpg,-1.0,1520.0,1533.0,2049.0,2067.0,H,3264.0,2448.0,13.0,18.0,100
5711,photo-63.jpg,-1.0,1579.0,1591.0,2049.0,2067.0,=,3264.0,2448.0,12.0,18.0,100
7341,photo-83.jpg,-1.0,1593.0,1632.0,2049.0,2130.0,Real,3264.0,2448.0,39.0,81.0,100
7090,photo-79.jpg,-1.0,1106.0,1140.0,2048.0,2162.0,GLOBL,3264.0,2448.0,34.0,114.0,100
5718,photo-63.jpg,-1.0,1168.0,1181.0,2048.0,2065.0,=,3264.0,2448.0,13.0,17.0,100
5715,photo-63.jpg,-1.0,1344.0,1357.0,2048.0,2066.0,=,3264.0,2448.0,13.0,18.0,100
6710,photo-75.jpg,-1.0,1349.0,1385.0,2048.0,2161.0,ALESS,3264.0,2448.0,36.0,113.0,100
1648,photo-112.jpg,-1.0,1364.0,1391.0,2048.0,2096.0,MD,3264.0,2448.0,27.0,48.0,100
5714,photo-63.jpg,-1.0,1403.0,1415.0,2048.0,2066.0,=,3264.0,2448.0,12.0,18.0,100
948,photo-106.jpg,-1.0,1077.0,1104.0,2047.0,2098.0,CW,3264.0,2448.0,27.0,51.0,100
5717,photo-63.jpg,-1.0,1227.0,1240.0,2047.0,2065.0,=,3264.0,2448.0,13.0,18.0,100
5716,photo-63.jpg,-1.0,1285.0,1299.0,2047.0,2064.0,-,3264.0,2448.0,14.0,17.0,100
1495,photo-111.jpg,-1.0,1396.0,1423.0,2047.0,2160.0,CLOVES,3264.0,2448.0,27.0,113.0,100
7321,photo-83.jpg,-1.0,1704.0,1744.0,2047.0,2132.0,Thin,3264.0,2448.0,40.0,85.0,100
7035,photo-78.jpg,-1.0,1055.0,1091.0,2046.0,2149.0,ANTO,3264.0,2448.0,36.0,103.0,100
6729,photo-75.jpg,-1.0,1250.0,1286.0,2046.0,2161.0,PERFE,3264.0,2448.0,36.0,115.0,100
1535,photo-111.jpg,-1.0,1264.0,1291.0,2046.0,2160.0,FRENCH,3264.0,2448.0,27.0,114.0,100
6462,photo-72.jpg,-1.0,1286.0,1322.0,2046.0,2154.0,D/FAR,3264.0,2448.0,36.0,108.0,100
7059,photo-79.jpg,-1.0,1295.0,1329.0,2046.0,2159.0,NEPTU,3264.0,2448.0,34.0,113.0,100
1095,photo-108.jpg,-1.0,1379.0,1409.0,2046.0,2157.0,SALAMI,3264.0,2448.0,30.0,111.0,100
5218,photo-58.jpg,-1.0,1657.0,1687.0,2046.0,2061.0,1,3264.0,2448.0,30.0,15.0,100
5217,photo-58.jpg,-1.0,1723.0,1735.0,2046.0,2063.0,I,3264.0,2448.0,12.0,17.0,100
6778,photo-76.jpg,-1.0,988.0,1011.0,2045.0,2167.0,DRANU,3264.0,2448.0,23.0,122.0,100
1674,photo-112.jpg,-1.0,1225.0,1252.0,2045.0,2142.0,FRESH,3264.0,2448.0,27.0,97.0,100
6527,photo-73.jpg,-1.0,1425.0,1461.0,2045.0,2149.0,FIRST,3264.0,2448.0,36.0,104.0,100
1332,photo-110.jpg,-1.0,1536.0,1564.0,2045.0,2202.0,MAINLAND,3264.0,2448.0,28.0,157.0,100
5219,photo-58.jpg,-1.0,1603.0,1632.0,2045.0,2060.0,1,3264.0,2448.0,29.0,15.0,100
